facility_id,layer,name,latitude,longitude,address,city,postcode,source,source_detail,collaboration,osm_type,osm_id,amenity,healthcare,healthcare_speciality,operator,phone,website,rd_x,rd_y
osm:node:2914166517,general_practitioner,Gezondheidscentrum Meridiaan,52.0101514,5.0391289,"Tiranastraat 7, 3404CJ, IJsselstein",IJsselstein,3404CJ,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2914166517,doctors,doctor,,,,https://www.meridiaan.nl/,,
osm:node:2756936050,general_practitioner,Gezondheidscentrum Nederhemert,51.7668605,5.1647296,"Boterbloemstraat 23, 5317NH, Nederhemert",Nederhemert,5317NH,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2756936050,doctors,doctor,,,,,,
osm:node:6605013043,general_practitioner,Gezondheidscentrum Nieuw Plettenburgh,52.068509,5.1221717,"Rijnhuizenlaan 10, 3523JA, Utrecht",Utrecht,3523JA,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,6605013043,doctors,doctor,,,+31 30 289 0444,https://huisarts-nwplb.nl/,,
osm:node:278013447,general_practitioner,Gezondheidscentrum Nieuw Rijswijk,52.0374131,4.2997503,"Schaapweg 10, 2285SP, Rijswijk",Rijswijk,2285SP,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,278013447,doctors,doctor,,,+31 70 393 7254,https://www.nieuwrijswijk.nl/,,
osm:way:914801423,general_practitioner,Gezondheidscentrum Nij Franjum,53.2118095,5.7264668,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,914801423,clinic,doctor,,,,,,
osm:node:2755775615,general_practitioner,Gezondheidscentrum Noord,51.7123609,5.3128419,"Rompertcentrum 19, 5233RG, 's-Hertogenbosch",'s-Hertogenbosch,5233RG,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2755775615,doctors,health_post,,,,,,
osm:node:2750178449,general_practitioner,Gezondheidscentrum Noord,52.2388885,6.8855789,"Zaanstraat 12, 7523HC, Enschede",Enschede,7523HC,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2750178449,doctors,,,,+31 53 435 2225,https://www.artsenzorg.nl/gezondheidscentrum-noord,,
osm:way:254773389,general_practitioner,Gezondheidscentrum Noordhove,52.0750638,4.5189602,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,254773389,doctors,doctor,,,,,,
osm:node:2636715992,general_practitioner,Gezondheidscentrum Ondiep,52.1038621,5.1031136,"Boerhaaveplein 100, 3552CT, Utrecht",Utrecht,3552CT,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2636715992,doctors,physiotherapist,general,,,https://gezondheidscentrumondiep.nl/,,
osm:node:2721731417,general_practitioner,Gezondheidscentrum Oog in Al,52.0862473,5.0859637,"Händelstraat 55A, 3533GH, Utrecht",Utrecht,3533GH,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2721731417,doctors,doctor,,,,https://www.gzcooginal.nl/zorgverleners/huisarts/,,
osm:node:2758996101,general_practitioner,Gezondheidscentrum Ooltgensplaat,51.6835941,4.3426711,"Langeweg 27, 3257KC, Ooltgensplaat",Ooltgensplaat,3257KC,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2758996101,,doctor,,,,,,
osm:node:3850010620,general_practitioner,Gezondheidscentrum Oosterheem,52.0598511,4.541677,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,3850010620,doctors,centre,,,,,,
osm:node:2760964296,general_practitioner,Gezondheidscentrum Oosterpoort,52.2242603,6.9012768,"Oosterstraat 2, 7514DZ, Enschede",Enschede,7514DZ,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2760964296,doctors,doctor,,,,https://huisartsengroep-oosterpoort.praktijkinfo.nl/,,
osm:node:12814472344,general_practitioner,Gezondheidscentrum Oostpoort,52.3575738,4.9292973,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,12814472344,doctors,doctor,general,,,,,
osm:node:2684662102,general_practitioner,Gezondheidscentrum Orion,52.1658443,5.384256,"Ringweg-Koppel 15, 3813BA, Amersfoort",Amersfoort,3813BA,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2684662102,doctors,doctor,,,+31 33 479 0000,https://filiusmus.praktijkinfo.nl/,,
osm:way:641321110,general_practitioner,Gezondheidscentrum Parkwijk,52.3737461,5.2439745,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,641321110,doctors,doctor,,,,,,
osm:node:2631766663,general_practitioner,Gezondheidscentrum Pijnacker,52.0200415,4.431409,"Acacialaan 2, 2641AC, Pijnacker",Pijnacker,2641AC,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2631766663,doctors,centre,,,,,,
osm:node:2755151156,general_practitioner,Gezondheidscentrum Plus,51.4326898,5.4826647,"Jan Smitzlaan 7, 5611LD, Eindhoven",Eindhoven,5611LD,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2755151156,doctors,doctor,,,+31 40 213 2866,https://gezondheidscentrumplus.praktijkinfo.nl/pagina/14/praktijkinformatie/,,
osm:node:13285471641,general_practitioner,Gezondheidscentrum Polderlaan,51.8958822,4.5074657,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,13285471641,doctors,doctor,general,,,,,
osm:way:44338430,general_practitioner,Gezondheidscentrum Pootstraat,52.0043206,4.3481927,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,44338430,doctors,doctor,,,,,,
osm:node:2713014165,general_practitioner,Gezondheidscentrum Prinsenhof,52.0987114,4.4013945,"Prins Frederiklaan 5, 2263GZ, Leidschendam",Leidschendam,2263GZ,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2713014165,doctors,doctor,general,,,https://www.gzc-prinsenhof.nl/,,
osm:way:641039066,general_practitioner,Gezondheidscentrum Prisma,52.3978605,5.291161,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,641039066,doctors,doctor,,,,,,
osm:node:4404541091,general_practitioner,Gezondheidscentrum Reigersbos,52.2936156,4.9769864,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,4404541091,doctors,,,,,,,
osm:node:3014931667,general_practitioner,Gezondheidscentrum Renkum,51.9738116,5.7279296,"Europalaan 86, 6871BZ, Renkum",Renkum,6871BZ,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,3014931667,doctors,doctor,,,,https://gezondheidscentrumrenkum.nl,,
osm:node:2815745815,general_practitioner,Gezondheidscentrum Reusel-Zuid 'de Beemden',51.3539635,5.1607818,"Beemden 29, 5541AA, Reusel",Reusel,5541AA,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2815745815,doctors,,,,+31 497 641 070,https://www.docvadis.nl/drdemiranda/index.html,,
osm:node:2892909591,general_practitioner,Gezondheidscentrum Robijnstraat,52.1562515,4.4647715,"Robijnstraat 2B, 2332KE, Leiden",Leiden,2332KE,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2892909591,doctors,centre,general,,+31 71 576 76 46,https://www.gcrobijnstraat.nl,,
osm:way:254472876,general_practitioner,Gezondheidscentrum Rokkeveen Oost,52.0384772,4.4928429,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,254472876,doctors,,,,,,,
osm:node:4653199645,general_practitioner,Gezondheidscentrum Rompertsebaan,51.7048827,5.312667,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,4653199645,doctors,,,,,,,
osm:node:2814027647,general_practitioner,Gezondheidscentrum Rotterdam Noord,51.9314467,4.4805554,"Erasmusstraat 164, 3035LJ, Rotterdam",Rotterdam,3035LJ,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2814027647,doctors,doctor,,,+31 10 466 0486,https://www.zonboog.nl/gcrotterdamnoord,,
osm:node:2726058903,general_practitioner,Gezondheidscentrum Rubenshoek,52.0658497,4.3042146,"Van der Vennestraat 185, 2525CE, 's-Gravenhage",'s-Gravenhage,2525CE,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2726058903,doctors,,,,,,,
osm:node:2753837881,general_practitioner,Gezondheidscentrum Ruinerwold,52.725701,6.2531379,"Burgemeester Nijsinghweg 3, 7961CT, Ruinerwold",Ruinerwold,7961CT,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2753837881,doctors,doctor,,,,,,
osm:node:2753531038,general_practitioner,Gezondheidscentrum San Salvator,51.7058131,5.3043522,"Schaarhuisstraat 14, 5231PV, 's-Hertogenbosch",'s-Hertogenbosch,5231PV,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2753531038,doctors,doctor,,,,,,
osm:node:2769491868,general_practitioner,Gezondheidscentrum Schoonoord,52.8460736,6.7554077,"Oude Molenstraat 7, 7848BM, Schoonoord",Schoonoord,7848BM,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2769491868,doctors,centre,general;dentist;pharmacy,,,https://www.medischoon.nl/,,
osm:node:2739861633,general_practitioner,Gezondheidscentrum Schoterpoort,52.9465143,5.9389317,"Burgemeester Falkenaweg 204, 8443DH, Heerenveen",Heerenveen,8443DH,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2739861633,doctors,doctor,,,,https://www.schoterpoort.nl/,,
osm:node:2674349198,general_practitioner,Gezondheidscentrum Schuilenburg,52.1535596,5.414874,"Schuilenburgerplein 2, 3816TE, Amersfoort",Amersfoort,3816TE,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2674349198,doctors,doctor,,,+31 33 476 7333;+31 33 422 9122,http://www.gcschuilenburg.nl/,,
osm:way:254773056,general_practitioner,Gezondheidscentrum Seghwaert,52.0643208,4.5137719,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,254773056,doctors,,,,,,,
osm:node:2793708849,general_practitioner,Gezondheidscentrum Slotermeer,52.380041,4.8288593,"Burgemeester De Vlugtlaan 111, 1063BJ, Amsterdam",Amsterdam,1063BJ,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2793708849,doctors,doctor,,,,https://www.sag-amsterdam.nl,,
osm:node:11384226297,general_practitioner,Gezondheidscentrum Spoorwijk,52.0525114,4.3126115,"Alberdingk Thijmstraat 85, 2524HC, 's-Gravenhage",'s-Gravenhage,2524HC,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,11384226297,doctors,doctor,,,+31 70 393 46 96,https://www.gcspoorwijk.nl/,,
osm:way:770694177,general_practitioner,Gezondheidscentrum Sta. Maria,12.1596084,-68.9491365,"Schonegevelstraat 4, Willemstad",Willemstad,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,770694177,doctors,doctor,,,,,,
osm:node:5849511585,general_practitioner,Gezondheidscentrum Statenkwartier,52.0871339,4.277673,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,5849511585,,doctor,general,,,https://www.gcstatenkwartier.nl/,,
osm:node:2714961309,general_practitioner,Gezondheidscentrum Steenwijkerland,52.7933863,6.120853,"Sluisweg 2, 8332JC, Steenwijk",Steenwijk,8332JC,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2714961309,doctors,doctor,,,,,,
osm:node:536671392,general_practitioner,Gezondheidscentrum Strijp,51.4432346,5.4413316,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,536671392,doctors,doctor,,,,,,
osm:node:1934419097,general_practitioner,Gezondheidscentrum Tanthof,51.9844294,4.3545441,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,1934419097,doctors,centre,,,,,,
osm:node:2747582552,general_practitioner,Gezondheidscentrum Twekkelerveld,52.2298449,6.8576639,"Maanstraat 140, 7521HC, Enschede",Enschede,7521HC,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2747582552,doctors,doctor,,,+31 53 435 0371,https://apotheek-enschede.nl/apotheek-twekkelerveld/,,
osm:node:4981381360,general_practitioner,Gezondheidscentrum Uithoorn,52.2453474,4.8077667,"Koningin Máximalaan 30M, 1421LC, Uithoorn",Uithoorn,1421LC,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,4981381360,doctors,,,,,https://www.uhac.nl/,,
osm:way:374932869,general_practitioner,Gezondheidscentrum Vaillantplein,52.0696281,4.2998258,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,374932869,doctors,doctor,,,,,,
osm:node:2719998631,general_practitioner,Gezondheidscentrum Veerkade,52.07498,4.3155288,"Amsterdamse Veerkade 12, 2512AJ, 's-Gravenhage",'s-Gravenhage,2512AJ,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2719998631,doctors,doctor,,,,,,
osm:node:5509205100,general_practitioner,Gezondheidscentrum Veldpoort,52.2137662,6.8871907,"Cromhoffsbleekweg 2, 7513EW, Enschede",Enschede,7513EW,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,5509205100,doctors,doctor,,,,https://veldpoort.uwgezondheidscentrumonline.nl/,,
osm:way:641321123,general_practitioner,Gezondheidscentrum Vizier,52.3468644,5.150939,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,641321123,doctors,,,,,,,
osm:node:746911701,general_practitioner,Gezondheidscentrum Vlaanderen,52.3453265,4.8124972,"Laan van Vlaanderen 466, 1066MT, Amsterdam",Amsterdam,1066MT,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,746911701,doctors,doctor,,SAG,,https://www.gzc-vlaanderen.nl/,,
osm:node:13540999878,general_practitioner,Gezondheidscentrum Vleuten Dorp,52.1071864,5.0104729,"Dorpsstraat 3, 3451BK, Vleuten",Vleuten,3451BK,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,13540999878,doctors,centre,,,,https://www.gcvleutendorp.nl,,
osm:node:11092284063,general_practitioner,Gezondheidscentrum Waterlandplein,52.393498,4.9549359,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,11092284063,doctors,doctor,general,,,,,
osm:node:2756886987,general_practitioner,Gezondheidscentrum Wesselerbrink,52.19213,6.8841788,"Wesseler-nering 60-8, 7544JC, Enschede",Enschede,7544JC,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2756886987,doctors,doctor,,,,https://www.huisartsenwesselerbrink.nl,,
