acute_obstetrics_flag,address,amenity,city,collaboration,facility_id,healthcare,healthcare_speciality,hospital_type,latitude,layer,longitude,name,operator,osm_id,osm_type,phone,postcode,rd_x,rd_y,seh_flag,source,source_detail,website
,,doctors,,,osm:node:11421817305,,,,52.9664018,general_practitioner,5.9183918,Dokterswacht Friesland,Dokterswacht Friesland B.V.,11421817305,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.dokterswacht.nl/dwf-spoed-pagina/de-huisartsenspoedpost
,Bernhardstraat 244,doctors,,,osm:node:3809132034,doctor,,,12.4351678,general_practitioner,-69.9022068,Dr B.A. Every,,3809132034,node,+297 5844484,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Santa Rosaweg 60, Willemstad",doctors,Willemstad,,osm:node:7616201403,doctor,cardiology,,12.1230406,general_practitioner,-68.8931128,Dr Engels M.,,7616201403,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:node:7193490334,doctor,general,,12.1304531,general_practitioner,-68.898282,Dr Rolfast,,7193490334,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,Siberie,doctors,,,osm:node:3511793592,doctor,,,12.2252307,general_practitioner,-69.0327392,Dr Spong,,3511793592,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,Caya Dr J. E. M. Arends 19,doctors,,,osm:node:6722151610,doctor,gastroenterology,,12.5430701,general_practitioner,-70.0563558,Dr. Caceres-Martinez,,6722151610,node,+297 5836842,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Ronde Klipweg 1, Oost Jongbloed",doctors,Oost Jongbloed,,osm:node:6791872339,doctor,general,,12.1374866,general_practitioner,-68.8852324,Dr. Carrega,Dr. Carrega,6791872339,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Ronde Klipweg 1, Oost Jongbloed",doctors,Oost Jongbloed,,osm:way:493098625,doctor,general,,12.137503,general_practitioner,-68.8852346,Dr. Carrega,Dr. Carrega,493098625,way,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Osdorper Ban 92, 1068MK, Amsterdam",doctors,Amsterdam,,osm:node:1991425936,doctor,,,52.3620815,general_practitioner,4.7985647,Dr. J. van Keimpema & Mok,,1991425936,node,+31 20 619 1819,1068MK,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:node:7193490336,doctor,general,,12.1303856,general_practitioner,-68.8982785,Dr. Jacobus,,7193490336,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Nieuwe Steen 14, 1625HV, Hoorn",doctors,Hoorn,,osm:node:2775589284,doctor,plastic_surgery,,52.655569,general_practitioner,5.0667539,Dr. Kuypers Kliniek,,2775589284,node,+31 229 298 294,1625HV,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://kuyperskliniek.nl/
,Stadionweg 16,doctors,,,osm:node:3809110211,doctor,dermatology,,12.5103678,general_practitioner,-70.0260208,Dr. Lampe,,3809110211,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:node:4146172291,doctor,,,52.7031923,general_practitioner,5.7405233,Dr. Michaël,,4146172291,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,Caya Dr J. E. M. Arends 19,doctors,,,osm:node:6722151608,doctor,general_surgeon,,12.5430125,general_practitioner,-70.0564952,Dr. Peterson,,6722151608,node,+297 5878864,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Dr. W. P. Maalweg 22, Willemstad",doctors,Willemstad,,osm:way:373228253,doctor,,,12.1037013,general_practitioner,-68.9039698,Dr. R.R.R. Davelaar,,373228253,way,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:node:7193490339,doctor,general,,12.130313,general_practitioner,-68.8982731,Dr. Silvanie,,7193490339,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Kaya Irena M. Schoop 1, Willemstad",doctors,Willemstad,,osm:node:7193692276,doctor,general,,12.2876103,general_practitioner,-69.0742768,Dr. Sommer,,7193692276,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,Caya Dr J. E. M. Arends 19,doctors,,,osm:node:6722151609,doctor,Traumatology;surgery,,12.5430413,general_practitioner,-70.0564228,Dr. Tromp,,6722151609,node,+297 2801900,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Wielingenstraat 81, 1441ZN, Purmerend",doctors,Purmerend,,osm:node:2878248005,doctor,dermatology,,52.5048276,general_practitioner,4.9565425,Dr. Wikler Klinieken,,2878248005,node,+31 299 200 005,1441ZN,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.wiklerklinieken.nl/
,"Leuvensestraat 85, 2587GD, 's-Gravenhage",doctors,'s-Gravenhage,,osm:node:2590956902,,,,52.1088844,general_practitioner,4.2952644,Dr. de Wolf,,2590956902,node,,2587GD,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:node:7193490337,doctor,general,,12.1303476,general_practitioner,-68.8982767,Dr. van de Wall Arneman,,7193490337,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:node:7193490335,doctor,general,,12.1304185,general_practitioner,-68.8982802,Dr. van der Huls,,7193490335,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,Savaneta 317,doctors,,,osm:node:3809116507,doctor,,,12.4490472,general_practitioner,-69.942937,Dra. J.J. Geerman-Tromp,,3809116507,node,+297 584224,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:node:6960243321,doctor,psychiatry,,51.984385,general_practitioner,4.3544502,Drs. Gemma J.m. Bouwman,,6960243321,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:node:12718782074,,emergency,,52.9578681,general_practitioner,4.780941,Duikmedisch Centrum,Koninklijke Marine,12718782074,node,+31 88 950 14 17,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:node:6308736467,doctor,,,53.2162475,general_practitioner,5.8830603,EHBO,,6308736467,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:node:6504498636,doctor,,,51.3981758,general_practitioner,5.982143,EHBO,,6504498636,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:node:6504498637,doctor,,,51.3985465,general_practitioner,5.9863271,EHBO,,6504498637,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Raadhuisstraat 22, 7001EW, Doetinchem",doctors,Doetinchem,,osm:node:2670454378,doctor,,,51.9645415,general_practitioner,6.2930237,EMC de Raad,,2670454378,node,,7001EW,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://emcderaad.praktijkinfo.nl/
,"Frederik van Eedenlaan 13C, 1215EK, Hilversum",doctors,Hilversum,,osm:node:2879058290,doctor,,,52.2166386,general_practitioner,5.1576867,Eedenburgh Huisartsen,,2879058290,node,,1215EK,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://eedenburghhuisartsen.praktijkinfo.nl/
,"Rozendaalselaan 34, 6881LD, Velp",doctors,Velp,,osm:node:2859060456,doctor,,,51.9986015,general_practitioner,5.9706058,EenPlus Huisartsen,,2859060456,node,,6881LD,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Vuurdoorn 6, 4007TR, Tiel",doctors,Tiel,,osm:node:3020656086,doctor,,,51.8706345,general_practitioner,5.3996317,Eerstelijns Centrum Tiel,,3020656086,node,,4007TR,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.ecttiel.nl/
,"Dodewaardlaan 5-13, 4006EA, Tiel",doctors,Tiel,,osm:node:13667899884,centre,,,51.8830717,general_practitioner,5.4190696,Eerstelijns Centrum Tiel,,13667899884,node,,4006EA,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.ecttiel.nl
,"Zutphenseweg 23A, 7251DG, Vorden",doctors,Vorden,,osm:node:2546094979,doctor,,,52.1046529,general_practitioner,6.3091336,Ergotherapie Lammers,,2546094979,node,,7251DG,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.ergotherapielammers.nl/
,,doctors,,,osm:node:11720149536,doctor,,,52.2142602,general_practitioner,5.1994388,Esthetisch Medisch Centrum Gooi en Eemland,,11720149536,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Bloemgracht 112, 1015TN, Amsterdam",doctors,Amsterdam,,osm:node:2626414942,doctor,,,52.3746719,general_practitioner,4.8798061,Expat Medical Centre,,2626414942,node,,1015TN,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://expatmc.net
,"Dr. Doctor Janssenweg 149, 5026RH, Tilburg",doctors,Tilburg,,osm:node:2844635073,,,,51.5415599,general_practitioner,5.0593173,Expertise Centrum MediLibra,,2844635073,node,,5026RH,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://medilibra.nl/
,"Molenglop 6, 8899AZ, Vlieland",doctors,Vlieland,,osm:node:2756840323,doctor,,,53.2959945,general_practitioner,5.0667456,F.N. Wolfswinkel & S. Schuling,,2756840323,node,,8899AZ,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:node:11175114303,doctor,psychiatry,,51.457747,general_practitioner,6.0515399,FACT-Team Venray (Locatie Horst),Vincent van Gogh,11175114303,node,+31 6 43259931,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.vvgi.nl/contact/locatieadressen/horst-aan-de-maas/
,"Vestdijk 56, 5611CE, Eindhoven",doctors,Eindhoven,,osm:node:2765283138,doctor,ophthalmology,,51.437803,general_practitioner,5.4822341,FYEO,,2765283138,node,+31 49 736 0860,5611CE,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://fyeo.nl
,"Westeinde 28, 2275AE, Voorburg",doctors,Voorburg,,osm:node:2714718638,doctor,psychiatry,,52.0640509,general_practitioner,4.3594458,Faas psychologie,,2714718638,node,,2275AE,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://faaspsychologie.nl/locaties/voorburg-westeinde/
,,doctors,,,osm:way:58048292,doctor,,,52.0936068,general_practitioner,6.0634205,Fabels,,58048292,way,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Voltstraat 15, 5021SB, Tilburg",doctors,Tilburg,,osm:node:2851558345,doctor,,,51.5486852,general_practitioner,5.0875704,Fam,,2851558345,node,,5021SB,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Van Sonstraat 49D, 5262HX, Vught",doctors,Vught,,osm:node:2772969949,,,,51.6400905,general_practitioner,5.2887017,Felix-Schollaart,,2772969949,node,,5262HX,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:node:11010363676,doctor,psychiatry,,50.8657006,general_practitioner,5.973104,"Foresearch, forensische psychiatrie",Mondriaan,11010363676,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Fonteynenburghlaan 5C, 2275CX, Voorburg",doctors,Voorburg,,osm:node:8303252844,doctor,general,,52.0615894,general_practitioner,4.3514797,Forum Huisartsen,,8303252844,node,,2275CX,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://willemse.praktijkinfo.nl/
,"Thomsonplein 19, 2565KV, 's-Gravenhage",doctors,'s-Gravenhage,,osm:node:2731707727,doctor,,,52.0791586,general_practitioner,4.2705821,Frederique Bak Ocuraliste,,2731707727,node,,2565KV,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,"Brahmslaan 4, 2625BW, Delft",doctors,Delft,,osm:node:3590818092,doctor,physiotherapy,,51.9965678,general_practitioner,4.3403708,Fys'Optima,,3590818092,node,+31 15 256 5900,2625BW,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.fysio-brahmslaan.nl
,,doctors,,,osm:node:7398324056,physiotherapist,,,51.9905558,general_practitioner,4.3457388,Fysio Fit Delft Zuid,,7398324056,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:way:281011622,doctor,,,51.8293227,general_practitioner,4.698946,Fysio Papendrecht,,281011622,way,+31 78 641 1457,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.fysiopapendrecht-fitvision.nl/
,,doctors,,,osm:way:281182890,doctor,,,51.8250125,general_practitioner,4.6824118,Fysio Papendrecht,,281182890,way,+31 78 641 1457,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.fysiopapendrecht-fitvision.nl/
,,doctors,,,osm:node:5772205384,doctor,physiotherapy,,52.0351396,general_practitioner,4.307527,Fysio Rijswijk,,5772205384,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.fysiorijswijk.nl
,,doctors,,,osm:node:5543756480,doctor,physiotherapy,,52.0098769,general_practitioner,4.3674205,Fysiotherapie Beweegpunt Delft,,5543756480,node,+31 15 212 9492,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.beweegpuntdelft.nl/
,"Meeuwenlaan 45, 2225PE, Katwijk",doctors,Katwijk,,osm:node:3634561513,doctor,,,52.199291,general_practitioner,4.4059275,Fysiotherapie Meeuwenlaan,,3634561513,node,,2225PE,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,
,,doctors,,,osm:node:2372225263,physiotherapist,physiotherapy,,51.9116465,general_practitioner,4.1016446,Fysiotherapie Oostvoorne,,2372225263,node,,,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.fysiotherapieoostvoorne.nl/
,"Korvelplein 197-198, 5025JX, Tilburg",doctors,Tilburg,,osm:node:5246222029,doctor,physiotherapy,,51.5490442,general_practitioner,5.0679146,Fysiotherapie Vervloet,,5246222029,node,,5025JX,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,https://www.vervloetfysiotherapie.nl/
